frequency,T,R,A
0.05228061868686869,0.7389845329226586,0.5220430544493911,-0.2610275873720498
0.05277383207070707,0.8063403055714902,1.4310117345776314,-1.2373520401491218
0.053267045454545456,0.8845344413598044,1.7870009374135145,-1.671535378773319
0.05376025883838384,0.952923489424409,1.3038008412258522,-1.2567243306502611
0.054253472222222224,0.9946670757065578,0.9365827859021998,-0.9312498616087574
0.05474668560606061,0.9943456615468816,1.1698097046803009,-1.1641553662271824
0.05523989898989899,0.9476567307898736,1.2080763790348492,-1.1557331098247228
0.055733112373737376,0.8804462815291442,0.642876706126122,-0.5233229876552663
0.05622632575757576,0.7990511665311386,0.3437144762936092,-0.1427656428247479
0.056719539141414144,0.7349269143382106,1.0721045490972847,-0.8070314634354951
0.05721275252525253,0.6783335772296779,2.1819464546307454,-1.8602800318604231
0.05770596590909091,0.6474817750206914,2.4714921310452906,-2.118973906065982
0.058199179292929296,0.63042951269331,1.5549691771375882,-1.1853986898308984
0.05869239267676768,0.6341772440055404,0.4214995505382385,-0.05567679454377883
0.059185606060606064,0.6594321941044672,0.2567712862214801,0.08379651967405266
0.05967881944444445,0.6950633993040398,1.15046856203145,-0.8455319613354899
0.06017203282828283,0.7653123401894384,2.059204948300414,-1.8245172884898526
0.060665246212121215,0.823146179885587,1.874233972660691,-1.6973801525462777
0.0611584595959596,0.9216221595453911,1.1007960537852715,-1.0224182133306625
0.06165167297979798,0.9586988909348103,0.7163481840730672,-0.6750470750078774
0.06214488636363637,1.0138145376805776,0.986349751974535,-1.0001642896551126
0.06263809974747475,0.9683899806759259,0.9329640048860715,-0.9013539855619972
0.06313131313131314,0.9354814843046181,0.536466373197696,-0.47194785750231416
0.06362452651515152,0.8390325750468938,0.6987570694574725,-0.5377896445043664
0.0641177398989899,0.778319067731613,1.690981259506932,-1.4693003272385452
0.06461095328282829,0.7041939010466862,2.3576070224190584,-2.0618009234657446
0.06510416666666667,0.6639706276598198,1.9114894608076523,-1.575460088467472
0.06559738005050506,0.63528535339211,0.73642598854969,-0.3717113419418001
0.06609059343434344,0.6256138499409188,0.15241704628022834,0.22196910377885282
0.06658380681818182,0.6418380553423587,0.7969004845807546,-0.4387385399231132
0.06707702020202021,0.6645643079300063,1.9343756384407031,-1.5989399463707095
0.06757023358585859,0.7241174256289487,2.357123046330098,-2.0812404719590467
0.06806344696969698,0.7795556801238049,1.586332102442331,-1.3658877825661357
0.06855666035353536,0.8688995944752924,0.6798665129041671,-0.5487661073794596
0.06904987373737374,0.932815340435602,0.571594047849757,-0.5044093882853589
0.06954308712121213,0.9919962589887983,0.9719989026319615,-0.9639951616207598
0.07003630050505051,0.9966942111054818,0.9202965811685395,-0.9169907922740212
0.0705295138888889,0.958627915140188,0.6908457372011106,-0.6494736523412987
0.07102272727272728,0.8945173333135746,1.1568257298021931,-1.0513430631157679
0.07151594065656566,0.8073697853491631,1.977590611089631,-1.7849603964387941
0.07200915404040405,0.7443432940734955,2.0601605738208573,-1.8045038678943528
0.07250236742424243,0.6777576010983294,1.0907211429549353,-0.7684787440532648
0.07299558080808081,0.6489859419444017,0.22385317711378058,0.12716088094181766
0.0734887941919192,0.6225633830897213,0.4664350519797845,-0.08899843506950589
0.07398200757575758,0.6293451549608123,1.6462300306900222,-1.2755751856508346
0.07447522095959597,0.6459865059561357,2.4825367792267494,-2.1285232851828852
0.07496843434343435,0.686469730941592,2.1216655195301133,-1.8081352504717052
0.07546164772727273,0.7473931415484812,0.9898002380034975,-0.7371933795519787
0.07595486111111112,0.815389098045242,0.3472912879945121,-0.1626803860397541
0.0764480744949495,0.9045544935116,0.7117225363681671,-0.6162770298797671
0.07694128787878789,0.959530420074159,1.1872412909225358,-1.1467717109966946
0.07743450126262627,1.006165299744087,1.0716764077277061,-1.0778417074717934
0.07792771464646465,0.9778808042183422,0.9136696145216119,-0.8915504187399541
0.07842092803030304,0.932373465235685,1.4470885762809758,-1.3794620415166605
0.07891414141414142,0.8468601663617229,1.884641433974552,-1.731501600336275
0.0794073547979798,0.772046880014189,1.3946424274185667,-1.1666893074327556
0.07990056818181819,0.7058854377280032,0.4391184815935448,-0.145003919321548
0.08039378156565657,0.6549877692485512,0.2645942064142221,0.08041802433722678
0.08088699494949496,0.632282551039172,1.245488710050541,-0.877771261089713
0.08138020833333334,0.6166665812145588,2.3581219196829273,-1.974788500897486
0.08187342171717173,0.6362217382815061,2.4948324328754783,-2.1310541711569844
0.08236663510101011,0.6576236062754913,1.4286626421172877,-1.086286248392779
0.0828598484848485,0.7172895902158755,0.4000941296578169,-0.11738371987369245
0.08335306186868688,0.777469176848179,0.3937027315355983,-0.17117190838377727
0.08384627525252526,0.8639247757172798,1.159909376694179,-1.023834152411459
0.08433948863636365,0.9374256594443294,1.5171218216205615,-1.4545474810648908
0.08483270202020203,0.9882327723345642,1.158032666168841,-1.1462654385034052
0.08532591540404041,1.0004261098557568,1.0436760774204235,-1.04410218727618
0.0858191287878788,0.9499576699182755,1.454162201628859,-1.4041198715471346
0.08631234217171718,0.8888869788885382,1.4967161266226432,-1.3856031055111813
0.08680555555555557,0.7946084800743056,0.7319468873402837,-0.5265553674145893
0.08729876893939395,0.7328515996287573,0.2313243653455936,0.035824035025649015
0.08779198232323233,0.6664404252145808,0.8405530556961922,-0.506993480910773
0.08828519570707072,0.6376809122155244,2.0807924891990917,-1.7184734014146161
0.0887784090909091,0.6160024998487402,2.6072051474059017,-2.223207647254642
0.08927162247474749,0.6211167687655521,1.8687568084546224,-1.4898735772201745
0.08976483585858587,0.6453857007513457,0.6419246157923114,-0.28731031654365724
0.09025804924242425,0.6841439411787222,0.20432463450901164,0.11153142431226615
0.09075126262626264,0.7551734383467364,0.9073798231032741,-0.6625532614500105
0.09124447601010102,0.8215732113524058,1.7206791702626645,-1.5422523816150702
0.0917376893939394,0.917734648379922,1.6766010035283194,-1.5943356519082412
0.09223090277777779,0.9671487083763829,1.06397359895755,-1.0311223073339328
0.09272411616161617,1.0068042232906071,1.006506426432321,-1.013310649722928
0.09321732954545456,0.9697959041287366,1.2872128567917214,-1.257008760920458
0.09371054292929294,0.9104894211286436,0.9996573917565776,-0.9101468128852213
0.09420375631313133,0.8264818928979322,0.3760865779023854,-0.2025684708003177
0.0946969696969697,0.7443120502094274,0.5513206722713142,-0.29563272248074157
0.09519018308080808,0.6880250976141195,1.6646033177168063,-1.3526284153309258
0.09568339646464646,0.6348375551718213,2.5201719404241842,-2.1550094955960057
0.09617660984848485,0.6222098972172955,2.2104734065349323,-1.8326833037522277
0.09666982323232323,0.6077845381465197,0.9672760466053633,-0.575060584751883
0.09716303661616162,0.6356714256439158,0.17405381131352812,0.19027476304255608
0.09765625,0.6636662317786914,0.596436508783673,-0.2601027405623646
0.09814946338383838,0.7286088695000204,1.678150750850147,-1.4067596203501673
0.09864267676767677,0.8007926019024278,2.0815649116542634,-1.8823575135566912
0.09913589015151515,0.8834915410680373,1.4676076263459712,-1.3510991674140085
0.09962910353535354,0.9640444470643973,0.8195309799913459,-0.7835754270557431
0.10012231691919192,0.9906999945228228,0.90989408588861,-0.9005940804114327
0.1006155303030303,0.9944611310980503,1.0820872848114214,-1.0765484159094716
0.10110874368686869,0.9183359286786527,0.6459102913146103,-0.564246219993263
0.10160195707070707,0.8522881109353929,0.45038217122466084,-0.30267028216005376
0.10209517045454546,0.7565688685964794,1.2098695648186204,-0.9664384334150999
0.10258838383838384,0.6967735576575668,2.29207806685329,-1.9888516245108567
0.10308159722222222,0.6424280768855815,2.3548719945691636,-1.9973000714547453
0.10357481060606061,0.6149792127792911,1.3243794961392032,-0.9393587089184945
0.10406802398989899,0.609919657022119,0.27375105133130573,0.11632929164657524
0.10456123737373738,0.616253388055038,0.35067916164974217,0.033067450295219736
0.10505445075757576,0.6590117299092977,1.4485017045522552,-1.107513434461553
0.10554766414141414,0.701901685994845,2.2529396818482126,-1.9548413678430574
0.10604087752525253,0.7893470098572741,1.9727862300455585,-1.7621332399028327
0.10653409090909091,0.8598003629965029,0.9731606033118549,-0.8329609663083577
0.1070273042929293,0.9524533517729863,0.6081472836282302,-0.5606006354012165
0.10752051767676768,0.9903615320612533,0.9101598225085368,-0.9005213545697901
0.10801373106060606,0.9926776564042833,0.9210448719491634,-0.9137225283534467
0.10850694444444445,0.9392811112159223,0.5665027116937025,-0.5057838229096248
0.10900015782828283,0.852286628380993,0.8763154820216036,-0.7286021104025966
0.10949337121212122,0.7753625398879971,1.902987366855467,-1.6783499067434642
0.1099865845959596,0.69201927276532,2.3386914964812613,-2.030710769246581
0.11047979797979798,0.6505294101294185,1.6445495861946593,-1.2950789963240776
0.11097301136363637,0.6076264537553693,0.46212927945386756,-0.06975573320923689
0.11146622474747475,0.606866018285104,0.19991433035175077,0.19321965136314523
0.11195943813131314,0.6087020576719252,1.1308706581429335,-0.7395727158148588
0.11245265151515152,0.6464626516642891,2.2648330088455038,-1.9112956605097926
0.1129458648989899,0.696599772574184,2.3339554150908355,-2.0305551876650196
0.11343907828282829,0.7685450638762721,1.3443187978390487,-1.1128638617153208
0.11393229166666667,0.8603826614069578,0.516415795871113,-0.37679845727807093
0.11442550505050506,0.932576932390973,0.6333456110984249,-0.565922543489398
0.11491871843434344,1.0010955528175944,1.0417875979677775,-1.042883150785372
0.11541193181818182,0.983757671940767,0.8392225592395274,-0.8229802311802943
0.11590514520202021,0.9500782885823824,0.7539382022146067,-0.704016490796989
0.11639835858585859,0.8507540854670078,1.4519750578059136,-1.3027291432729213
0.11689157196969698,0.7752247452969565,2.1976452151858688,-1.972869960482825
0.11738478535353536,0.6929989344789159,1.8331939351636828,-1.5261928696425988
0.11787799873737374,0.6412150140332978,0.7106356613636174,-0.3518506753969153
0.11837121212121213,0.6093673437175273,0.14295787157333079,0.24767478470914184
0.11886442550505051,0.5931634993555658,0.8373501595417759,-0.4305136588973417
0.1193576388888889,0.6119495165308285,2.115390215344439,-1.7273397318752672
0.11985085227272728,0.6323710285437475,2.5344269223194176,-2.166797950863165
0.12034406565656566,0.6996625739160341,1.769007653480357,-1.468670227396391
0.12083727904040405,0.758983066246341,0.6234264416661478,-0.38240950791248896
0.12133049242424243,0.8625218266651363,0.403516134653433,-0.26603796131856927
0.12182370580808081,0.9342437444784087,0.9529649322064804,-0.8872086766848892
0.1223169191919192,0.9957184061851568,1.1419810838735258,-1.1376994900586825
0.12281013257575758,0.992817132721169,0.8542605873572757,-0.8470777200784447
0.12330334595959597,0.9315247119468026,1.1207765561897547,-1.0523012681365573
0.12379655934343435,0.8566044476377889,1.8999198527553072,-1.756524300393096
0.12428977272727273,0.7528832645550453,1.907468231401815,-1.6603514959568604
0.12478298611111112,0.6935040473926515,0.9745101803809234,-0.668014227773575
0.1252761994949495,0.6240548811134121,0.173768255711352,0.20217686317523587
0.1257694128787879,0.6062668862447457,0.5967411966228734,-0.20300808286761907
0.12626262626262627,0.5863122566992813,1.8486561871619909,-1.4349684438612722
0.12675583964646464,0.6060127888546234,2.652633460608991,-2.258646249463615
0.12724905303030304,0.6372207871086032,2.1010572519465165,-1.7382780390551198
0.1277422664141414,0.6925589775923097,0.8616241381459152,-0.5541831157382249
0.1282354797979798,0.7786695099797698,0.27693909998184374,-0.05560860996161354
0.12872869318181818,0.8562770123204123,0.7659212764890382,-0.6221982888094506
0.12922190656565657,0.9598205815139534,1.3262808262402075,-1.286101407754161
0.12971511994949494,0.9851300457856318,1.1033615485288883,-1.0884915943145201
0.13020833333333334,0.9964013706553767,0.9794097455327547,-0.9758111161881313
0.1307015467171717,0.9128343614993839,1.5273561521578412,-1.440190513657225
0.1311947601010101,0.8347731794674447,1.8934430247968297,-1.7282162042642746
0.13168797348484848,0.7384249734532464,1.181637540745663,-0.9200625141989094
0.13218118686868688,0.6659000688426718,0.27664742820419563,0.057452502953132534
0.13267440025252525,0.6202905805269086,0.4038320947298223,-0.02412267525673073
0.13316761363636365,0.5852771596613298,1.586400535656667,-1.1716776953179968
0.13366082702020202,0.5914059016379105,2.640719221463262,-2.2321251231011727
0.13415404040404041,0.5959700614429339,2.347368127500404,-1.9433381889433377
0.13464725378787878,0.6503467198994458,1.1555630742590297,-0.8059097941584756
0.13514046717171718,0.7002421036306057,0.25895716018364184,0.04080073618575253
0.13563368055555555,0.7973242108183672,0.5734528291491936,-0.37077703996756073
0.13612689393939395,0.8820752130643661,1.3336709212750162,-1.2157461343393825
0.13662010732323232,0.9671503400302326,1.4062479640300487,-1.3733983040602813
0.13711332070707072,1.002360741791631,1.0066633110606853,-1.0090240528523164
0.1376065340909091,0.9652074990161214,1.2430527920203087,-1.2082602910364302
0.1380997474747475,0.8996634800908303,1.753765041815057,-1.6534285219058873
0.13859296085858586,0.7885579147128812,1.3330312366145685,-1.1215891513274494
0.13908617424242425,0.7161910868799807,0.42373009781205145,-0.13992118469203207
0.13957938762626262,0.6352756254663182,0.2777541360903897,0.0869702384432921
0.14007260101010102,0.6043220804331245,1.3540073732518092,-0.9583294536849336
0.1405658143939394,0.5749980299416086,2.4960320768553497,-2.0710301067969583
0.1410590277777778,0.5843958721666839,2.5706866375027135,-2.1550825096693975
0.14155224116161616,0.607668427017165,1.4140029201738509,-1.021671347191016
0.14204545454545456,0.6562258027074074,0.3259498887508308,0.017824308541761757
0.14253866792929293,0.7357671796601882,0.39967446349062685,-0.13544164315081497
0.14303188131313133,0.8171562372137455,1.2516659452555086,-1.0688221824692539
0.1435250946969697,0.9297486932509923,1.6394594230823365,-1.569208116333329
0.1440183080808081,0.9756301207027998,1.1471377641636906,-1.1227678848664904
0.14451152146464646,1.0065034837313642,1.080262359442143,-1.0867658431735072
0.14500473484848486,0.9301987954484678,1.5353756115187016,-1.4655744069671695
0.14549794823232323,0.8528966737842157,1.4500957560728718,-1.3029924298570874
0.14599116161616163,0.7460830896337947,0.5702536748230849,-0.3163367644568795
0.146484375,0.6688492493722984,0.2200382315825557,0.11111251904514585
0.1469775883838384,0.613984482206452,1.11822048503355,-0.732204967240002
0.14747080176767677,0.5746829028479742,2.3607052831516713,-1.9353881859996456
0.14796401515151517,0.5765745553622724,2.708875588241886,-2.2854501436041583
0.14845722853535354,0.5776899223144222,1.6394457946659213,-1.2171357169803434
0.14895044191919193,0.6317651741657939,0.44345034342122136,-0.07521551758701528
0.1494436553030303,0.6779706088311684,0.2725531801761862,0.04947621099264543
0.1499368686868687,0.781561130964564,1.151191072893736,-0.9327522038583
0.15043008207070707,0.8682394461742462,1.7341574506634845,-1.602396896837731
0.15092329545454547,0.9635655911030648,1.3543874880210516,-1.3179530791241163
0.15141650883838384,1.0022612512668925,1.0005023105378756,-1.0027635618047679
0.15190972222222224,0.9623884480473078,1.3668175100529922,-1.3292059581003
0.1524029356060606,0.8942115081294643,1.4937147960686148,-1.387926304198079
0.152896148989899,0.7723751950893232,0.7034824453780675,-0.47585764046739065
0.15338936237373738,0.7018209636529745,0.20595277238597268,0.09222626396105282
0.15388257575757577,0.6148600643565094,0.9136238136572531,-0.5284838780137626
0.15437578914141414,0.5876982120870697,2.2591289325573043,-1.846827144644374
0.15486900252525254,0.5586982245941072,2.720494872457628,-2.279193097051735
0.1553622159090909,0.5716603233941864,1.8697006055995422,-1.4413609289937286
0.1558554292929293,0.6000918741879105,0.5644209209964405,-0.16451279518435102
0.15634864267676768,0.6512732575062739,0.19999593754709896,0.14873080494662716
0.15684185606060608,0.7441359557974803,1.0172790374620182,-0.7614149932594985
0.15733506944444445,0.8277064523881159,1.7640322314352428,-1.5917386838233587
0.15782828282828285,0.9494753272332322,1.5314459572606258,-1.4809212844938582
0.15832149621212122,0.9818186300231658,0.9863278395244623,-0.9681464695476283
0.1588147095959596,0.9959246034616012,1.268732596168999,-1.2646571996306002
0.15930792297979798,0.8999954394025906,1.4786094907197134,-1.3786049301223038
0.15980113636363638,0.8082938268249895,0.8317388405087225,-0.640032667333712
0.16029434974747475,0.7050634497522462,0.20912811924213526,0.08580843100561852
0.16078756313131315,0.6274048363458167,0.7824509106752989,-0.4098557470211155
0.16128077651515152,0.5843174680046208,2.1222811747812167,-1.7065986427858375
0.16177398989898992,0.5515119211395644,2.752762972489624,-2.3042748936291884
0.1622672032828283,0.5648078530673053,2.052111420941532,-1.6169192740088372
0.16276041666666669,0.5761916287913824,0.6781967157099061,-0.25438834450128844
0.16325363005050506,0.6426803225329683,0.16521354585526307,0.1921061316117687
0.16374684343434345,0.707377904970592,0.8850830002506348,-0.5924609052212269
0.16424005681818182,0.8224846656924631,1.786795474779347,-1.6092801404718102
0.16473327020202022,0.916875964072331,1.5999550770006952,-1.5168310410730261
0.1652264835858586,0.9911475397662567,1.0255285959380398,-1.0166761357042966
0.165719696969697,0.9921738996983598,1.2001129524960175,-1.1922868521943775
0.16621291035353536,0.9104114088720464,1.5019887599195727,-1.4124001687916192
0.16670612373737376,0.8173623167872844,0.9195456644642817,-0.7369079812515662
0.16719933712121213,0.6986133672858323,0.21621944285274675,0.08516718986142091
0.16769255050505052,0.6340230119003651,0.692129585490545,-0.32615259739091007
0.1681857638888889,0.5672457188708401,1.9849327994427517,-1.5521785183135917
0.1686789772727273,0.5551521091592316,2.827566977657555,-2.3827190868167865
0.16917219065656566,0.5442211226542925,2.1308356550266323,-1.6750567776809246
0.16966540404040406,0.5763718959740495,0.7920933093879097,-0.36846520536195904
0.17015861742424243,0.6249975903178367,0.14975035216426327,0.2252520575179
0.17065183080808083,0.7043637769206934,0.8068718986806873,-0.5112356756013807
0.1711450441919192,0.8176004961990609,1.7409520311164517,-1.5585525273155127
0.1716382575757576,0.909619783055733,1.6083731470585931,-1.517992930114326
0.17213147095959597,1.0052417338438393,1.0521867168592682,-1.0574284507031075
0.17262468434343436,0.9722749881635865,1.1941132390029454,-1.1663882271665318
0.17311789772727273,0.9213286427515969,1.591634321486319,-1.5129629642379157
0.17361111111111113,0.7868579597153195,0.9583519258974299,-0.7452098856127494
0.1741043244949495,0.6973176784565156,0.22006381505083414,0.08261850649265023
0.1745975378787879,0.6089761397738674,0.6186526250696864,-0.227628764843554
0.17509075126262627,0.5604913102482282,1.9562609672719604,-1.5167522775201885
0.17558396464646467,0.5423678740041249,2.8379789381584852,-2.3803468121626103
0.17607717803030304,0.5351227180122974,2.210435380921354,-1.7455580989336514
0.17657039141414144,0.5787844037390146,0.8720326786426588,-0.4508170823816733
0.1770636047979798,0.6174087246589228,0.1494700156806148,0.23312125966046238
0.1775568181818182,0.7274899885606696,0.7748366205203496,-0.5023266090810192
0.17805003156565657,0.8145319783436992,1.6373300984151147,-1.4518620767588137
0.17854324494949497,0.9457528509650026,1.5727084000370584,-1.5184612510020612
0.17903645833333334,0.9922063594808528,1.01462755714517,-1.0068339166260225
0.17952967171717174,0.9730912300560232,1.303667625321591,-1.2767588553776141
0.1800228851010101,0.8847778593634918,1.6796332308888615,-1.5644110902523534
0.1805160984848485,0.7536158023295304,0.9905912486093397,-0.7442070509388701
0.18100931186868688,0.6688116955369051,0.20324505912817376,0.12794324533492119
0.18150252525252528,0.5758205376789962,0.5813274622769872,-0.1571479999559835
0.18199573863636365,0.5514317845256751,1.9821504499929843,-1.5335822345186596
0.18248895202020204,0.5196769437689979,2.796283499530488,-2.3159604432994856
0.18298216540404041,0.5435691870436917,2.3020740445449412,-1.845643231588633
0.1834753787878788,0.5728307532928959,0.8814430877498525,-0.4542738410427485
0.18396859217171718,0.6461655891449937,0.16500232873708637,0.1888320821179199
0.18446180555555558,0.7485016813120098,0.7604340730949837,-0.5089357544069935
0.18495501893939395,0.8569579647969854,1.5593465900858972,-1.4163045548828825
0.18544823232323235,0.9781929974206635,1.4055597141471539,-1.3837527115678174
0.18594144570707072,0.985146629621933,0.9813945933962421,-0.9665412230181751
0.18643465909090912,0.9519772051627202,1.5244483504164286,-1.4764255555791488
0.1869278724747475,0.8132086192701592,1.7955042433659325,-1.6087128626360916
0.18742108585858588,0.7135540743462475,1.0195453292564762,-0.7330994036027239
0.18791429924242425,0.6073306239712339,0.16658853048528424,0.22608084554348185
0.18840751262626265,0.5539003704675992,0.5998763943198918,-0.15377676478749103
0.18890072601010102,0.5212678348565942,1.988959740921478,-1.5102275757780723
